YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-10-13,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.069,1,0.294,2,0.17,0
2010-10-13,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.069,1,0.294,51,0.17,0
2010-10-13,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.141,1,0.069,1,0.294,51,0.17,0
2010-10-13,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.069,1,0.294,51,0.17,0
2010-10-13,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.069,1,0.295,51,0.17,0
2010-10-13,6:00,89.4,99.7,2,149,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,25,0,28,0,25,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,2.6,3,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,7:00,83.0,104.5,167,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,52,25,82,28,42,25,67,10,260,16,36,10,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,8:00,71.5,114.1,435,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,117,25,27,28,109,25,254,10,587,16,68,10,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,9:00,60.8,125.4,669,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,246,24,53,27,220,24,449,10,730,16,93,10,-9900,99,-9900,99,-9900,99,2.7,3,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,10:00,51.7,139.6,850,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,604,24,631,27,214,24,608,10,802,16,111,10,-9900,99,-9900,99,-9900,99,2.6,51,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,11:00,45.3,157.5,966,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,594,24,612,27,163,24,711,10,838,16,122,10,-9900,99,-9900,99,-9900,99,2.6,51,0.141,1,0.117,1,0.295,51,0.17,0
2010-10-13,12:00,42.8,178.5,1008,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,749,24,849,27,125,24,749,10,849,16,125,10,-9900,99,-9900,99,-9900,99,2.6,3,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,13:00,44.8,199.8,975,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,665,24,719,27,155,24,719,10,840,16,123,10,-9900,99,-9900,99,-9900,99,2.6,51,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,14:00,50.8,218.2,868,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,624,24,808,27,113,24,624,10,808,16,113,10,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,15:00,59.6,232.8,695,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,447,24,639,27,124,24,471,10,742,16,96,10,-9900,99,-9900,99,-9900,99,2.7,3,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,16:00,70.1,244.5,467,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,132,24,99,27,99,24,279,10,612,16,71,10,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,17:00,81.5,254.1,201,1373,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,75,24,110,27,58,24,88,10,317,16,41,10,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,18:00,88.7,259.6,7,332,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,9,27,1,24,1,10,9,16,1,10,-9900,99,-9900,99,-9900,99,2.7,3,0.141,1,0.117,1,0.296,51,0.17,0
2010-10-13,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-13,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-13,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-13,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-13,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-13,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.141,1,0.117,1,0.297,51,0.17,0
2010-10-14,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.140,1,0.117,1,0.298,51,0.17,0
2010-10-14,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.140,1,0.117,1,0.298,51,0.17,0
2010-10-14,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.140,1,0.117,1,0.298,51,0.17,0
2010-10-14,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.140,1,0.117,1,0.298,51,0.17,0
2010-10-14,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.140,1,0.117,1,0.298,51,0.17,0
2010-10-14,6:00,89.5,100.0,1,149,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,12,27,0,24,0,10,12,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.140,1,0.067,1,0.298,51,0.17,0
2010-10-14,7:00,83.2,104.9,163,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,74,24,390,27,28,24,74,10,390,16,28,10,-9900,99,-9900,99,-9900,99,1.1,51,0.140,1,0.067,1,0.298,51,0.17,0
2010-10-14,8:00,71.7,114.4,431,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,273,24,710,27,50,24,273,10,710,16,50,10,-9900,99,-9900,99,-9900,99,1.0,51,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,9:00,61.1,125.7,664,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,476,24,842,27,69,24,476,10,842,16,69,10,-9900,99,-9900,99,-9900,99,0.9,3,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,10:00,52.0,139.9,845,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,638,24,905,27,82,24,638,10,905,16,82,10,-9900,99,-9900,99,-9900,99,0.9,51,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,11:00,45.6,157.7,960,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,744,24,936,27,90,24,744,10,936,16,90,10,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,12:00,43.1,178.6,1003,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,783,24,947,27,93,24,783,10,947,16,93,10,-9900,99,-9900,99,-9900,99,0.8,3,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,13:00,45.1,199.8,969,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,753,24,939,27,91,24,753,10,939,16,91,10,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,14:00,51.1,218.0,862,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,655,24,912,27,83,24,655,10,912,16,83,10,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.299,51,0.17,0
2010-10-14,15:00,59.9,232.6,689,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,499,24,855,27,71,24,499,10,855,16,71,10,-9900,99,-9900,99,-9900,99,0.8,3,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,16:00,70.4,244.2,461,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,300,24,739,27,53,24,300,10,739,16,53,10,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,17:00,81.8,253.9,195,1374,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,24,454,27,32,24,96,10,454,16,32,10,-9900,99,-9900,99,-9900,99,0.7,51,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,18:00,88.9,259.3,6,309,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,28,27,1,24,1,10,28,16,1,10,-9900,99,-9900,99,-9900,99,0.7,3,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.140,1,0.067,1,0.300,51,0.17,0
2010-10-14,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.140,1,0.067,1,0.301,51,0.17,0
2010-10-14,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.140,1,0.067,1,0.301,51,0.17,0
2010-10-14,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.140,1,0.067,1,0.301,51,0.17,0
2010-10-15,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.139,1,0.067,1,0.301,2,0.17,0
2010-10-15,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.139,1,0.067,1,0.301,51,0.17,0
2010-10-15,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.139,1,0.067,1,0.300,51,0.17,0
2010-10-15,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.139,1,0.067,1,0.300,51,0.17,0
2010-10-15,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.139,1,0.067,1,0.300,51,0.17,0
2010-10-15,6:00,89.6,100.4,1,126,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.139,1,0.288,1,0.300,51,0.17,0
2010-10-15,7:00,83.4,105.2,159,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,51,24,64,27,43,24,51,10,64,16,43,10,-9900,99,-9900,99,-9900,99,1.3,51,0.139,1,0.288,1,0.299,51,0.17,0
2010-10-15,8:00,71.9,114.7,427,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,213,24,345,27,106,24,213,10,345,16,106,10,-9900,99,-9900,99,-9900,99,1.4,51,0.139,1,0.288,1,0.299,51,0.17,0
2010-10-15,9:00,61.3,126.0,660,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,406,24,522,27,155,24,406,10,522,16,155,10,-9900,99,-9900,99,-9900,99,1.4,3,0.139,1,0.288,1,0.299,51,0.17,0
2010-10-15,10:00,52.3,140.2,840,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,570,24,621,27,191,24,570,10,621,16,191,10,-9900,99,-9900,99,-9900,99,1.3,51,0.139,1,0.288,1,0.298,51,0.17,0
2010-10-15,11:00,46.0,158.0,955,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,678,24,672,27,211,24,678,10,672,16,211,10,-9900,99,-9900,99,-9900,99,1.2,51,0.139,1,0.288,1,0.298,51,0.17,0
2010-10-15,12:00,43.5,178.7,997,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,719,24,689,27,219,24,719,10,689,16,219,10,-9900,99,-9900,99,-9900,99,1.2,3,0.139,1,0.288,1,0.298,51,0.17,0
2010-10-15,13:00,45.5,199.7,964,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,688,24,678,27,213,24,688,10,678,16,213,10,-9900,99,-9900,99,-9900,99,1.1,51,0.139,1,0.288,1,0.298,51,0.17,0
2010-10-15,14:00,51.5,217.9,856,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,589,24,634,27,194,24,589,10,634,16,194,10,-9900,99,-9900,99,-9900,99,1.0,51,0.139,1,0.288,1,0.297,51,0.17,0
2010-10-15,15:00,60.2,232.4,683,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,430,24,544,27,160,24,430,10,544,16,160,10,-9900,99,-9900,99,-9900,99,1.0,3,0.139,1,0.288,1,0.297,51,0.17,0
2010-10-15,16:00,70.7,244.0,455,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,236,24,377,27,112,24,236,10,377,16,112,10,-9900,99,-9900,99,-9900,99,0.9,51,0.139,1,0.288,1,0.297,51,0.17,0
2010-10-15,17:00,82.1,253.6,189,1375,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,65,24,96,27,52,24,65,10,96,16,52,10,-9900,99,-9900,99,-9900,99,0.9,51,0.139,1,0.288,1,0.296,51,0.17,0
2010-10-15,18:00,88.9,258.9,5,264,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,0,27,1,24,1,10,0,16,1,10,-9900,99,-9900,99,-9900,99,0.8,3,0.139,1,0.288,1,0.296,51,0.17,0
2010-10-15,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.139,1,0.288,1,0.296,51,0.17,0
2010-10-15,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.139,1,0.288,1,0.295,51,0.17,0
2010-10-15,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.139,1,0.288,1,0.295,51,0.17,0
2010-10-15,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.139,1,0.288,1,0.295,51,0.17,0
2010-10-15,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.139,1,0.288,1,0.295,51,0.17,0
2010-10-15,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.139,1,0.288,1,0.294,51,0.17,0
2010-10-16,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.137,1,0.288,1,0.294,51,0.17,0
2010-10-16,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.137,1,0.288,1,0.294,51,0.17,0
2010-10-16,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.137,1,0.288,1,0.293,51,0.17,0
2010-10-16,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.137,1,0.288,1,0.293,51,0.17,0
2010-10-16,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.137,1,0.288,1,0.293,51,0.17,0
2010-10-16,6:00,89.6,100.8,1,103,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,3,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,1.0,3,0.137,1,0.104,1,0.293,51,0.17,0
2010-10-16,7:00,83.5,105.5,155,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,64,24,277,27,33,24,64,10,277,16,33,10,-9900,99,-9900,99,-9900,99,1.0,51,0.137,1,0.104,1,0.292,51,0.17,0
2010-10-16,8:00,72.1,115.1,422,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,254,24,623,27,63,24,254,10,623,16,63,10,-9900,99,-9900,99,-9900,99,1.1,51,0.137,1,0.104,1,0.292,51,0.17,0
2010-10-16,9:00,61.5,126.4,655,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,453,24,770,27,86,24,453,10,770,16,86,10,-9900,99,-9900,99,-9900,99,1.1,3,0.137,1,0.104,1,0.292,51,0.17,0
2010-10-16,10:00,52.6,140.5,835,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,614,24,842,27,103,24,614,10,842,16,103,10,-9900,99,-9900,99,-9900,99,1.1,51,0.137,1,0.104,1,0.291,51,0.17,0
2010-10-16,11:00,46.3,158.2,950,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,719,24,878,27,113,24,719,10,878,16,113,10,-9900,99,-9900,99,-9900,99,1.1,51,0.137,1,0.104,1,0.291,51,0.17,0
2010-10-16,12:00,43.9,178.8,992,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,758,24,889,27,117,24,758,10,889,16,117,10,-9900,99,-9900,99,-9900,99,1.1,3,0.137,1,0.104,1,0.291,51,0.17,0
2010-10-16,13:00,45.9,199.6,958,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,727,24,880,27,114,24,727,10,880,16,114,10,-9900,99,-9900,99,-9900,99,1.1,51,0.137,1,0.104,1,0.291,51,0.17,0
2010-10-16,14:00,51.8,217.7,850,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,629,24,848,27,104,24,629,10,848,16,104,10,-9900,99,-9900,99,-9900,99,1.1,51,0.137,1,0.104,1,0.290,51,0.17,0
2010-10-16,15:00,60.5,232.1,677,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,473,24,782,27,88,24,473,10,782,16,88,10,-9900,99,-9900,99,-9900,99,1.1,3,0.137,1,0.104,1,0.290,51,0.17,0
2010-10-16,16:00,70.9,243.7,449,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,276,24,647,27,65,24,276,10,647,16,65,10,-9900,99,-9900,99,-9900,99,1.0,51,0.137,1,0.104,1,0.290,51,0.17,0
2010-10-16,17:00,82.3,253.4,183,1376,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,81,25,331,28,37,25,81,10,331,16,37,10,-9900,99,-9900,99,-9900,99,0.9,51,0.137,1,0.104,1,0.289,51,0.17,0
2010-10-16,18:00,89.1,258.5,4,241,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,24,8,27,0,24,1,10,8,16,0,10,-9900,99,-9900,99,-9900,99,0.8,3,0.137,1,0.104,1,0.289,51,0.17,0
2010-10-16,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.137,1,0.104,1,0.289,51,0.17,0
2010-10-16,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.137,1,0.104,1,0.288,51,0.17,0
2010-10-16,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.137,1,0.104,1,0.288,51,0.17,0
2010-10-16,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.137,1,0.104,1,0.288,51,0.17,0
2010-10-16,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.137,1,0.104,1,0.288,51,0.17,0
2010-10-16,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.137,1,0.104,1,0.287,51,0.17,0
2010-10-17,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.136,1,0.104,1,0.287,2,0.17,0
2010-10-17,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.136,1,0.104,1,0.287,51,0.17,0
2010-10-17,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.136,1,0.104,1,0.287,51,0.17,0
2010-10-17,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.136,1,0.104,1,0.287,51,0.17,0
2010-10-17,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.136,1,0.104,1,0.287,51,0.17,0
2010-10-17,6:00,89.7,101.2,0,80,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.1,3,0.136,1,0.301,1,0.287,51,0.17,0
2010-10-17,7:00,83.7,105.9,151,1377,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,47,24,51,27,41,24,47,10,51,16,41,10,-9900,99,-9900,99,-9900,99,1.1,51,0.136,1,0.301,1,0.287,51,0.17,0
2010-10-17,8:00,72.3,115.4,418,1377,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,205,24,326,27,106,24,205,10,326,16,106,10,-9900,99,-9900,99,-9900,99,1.1,51,0.136,1,0.301,1,0.287,51,0.17,0
2010-10-17,9:00,61.8,126.7,650,1377,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,397,24,507,27,158,24,397,10,507,16,158,10,-9900,99,-9900,99,-9900,99,1.1,3,0.136,1,0.301,1,0.287,51,0.17,0
2010-10-17,10:00,52.9,140.8,830,1377,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,560,24,607,27,194,24,560,10,607,16,194,10,-9900,99,-9900,99,-9900,99,1.1,51,0.136,1,0.301,1,0.287,51,0.17,0
